Gene_symbol,gene_accession_id,analysis_id,pvalue,mouse_life_stage,parameter_id,parameter_name,parameter_description,parameter_group,mouse_strain
Psmg1,MGI:1860263,9348clu1gi58bl0,0.219897,Early adult,HMGULA_OFD_010_001,Periphery distance travelled,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,06f05ommxski9bp,0.220468,E9.5,M_G_P_025_001_002,Urea,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,3t88d8y8076l5u1,0.224673,Early adult,IMPC_HEM_019_001,Mean platelet volume,NA,Hematology,C57BL
Psmg1,MGI:1860263,010em6e9885156f,0.225721,E9.5,IMPC_CBC_001_001,Sodium,Sodium,CBC Chemistry,C57BL
Psmg1,MGI:1860263,ba5105wqpj0nyho,0.226163,E9.5,IMPC_CBC_005_001,Creatinine,Creatinine_enzymatic_method_preferred,CBC Chemistry,C57BL
Psmg1,MGI:1860263,z1xl8j682v21m88,0.232792,E12.5,IMPC_ACS_033_001,% Pre-pulse inhibition - PPI1,Pre_pulse_inhibition_pp1,Brain,C57BL
Psmg1,MGI:1860263,uh7007025in19v5,0.237189,E12.5,ESLIM_011_001_007,PP1 + pulse startle magnitude,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,81681fmoic72ici,0.237608,Early adult,IMPC_EYE_026_001,Retinal Blood Vessels Pattern,Retinal_blood_vessels_pattern,Eye Morphology,C57BL
Psmg1,MGI:1860263,wbl0jfhf8r9328i,0.238581,Early adult,IMPC_ABR_010_001,24kHz-evoked ABR Threshold,24khz_evoked_abr_threshold,Brain,C57BL
Psmg1,MGI:1860263,id7bbu6wtq8j547,0.238977,E9.5,IMPC_ABR_012_001,30kHz-evoked ABR Threshold,30khz_evoked_abr_threshold,Brain,C57BL
Psmg1,MGI:1860263,1lly536pf8m160v,0.239767,E9.5,IMPC_CBC_002_001,Potassium,Potassium,CBC Chemistry,C57BL
Psmg1,MGI:1860263,0210t45s41cs650,0.242147,E9.5,IMPC_ECH_014_001,Body Temp,NA,Echocardiography,C57BL
Psmg1,MGI:1860263,5aabj22tm60x8lx,0.244331,E12.5,IMPC_HEM_032_001,Lymphocyte cell count,A_white_blood_cell_(wbc)_count_measures_the_number_of_white_blood_cells_in_your_blood._A_wbc_differential_determines_the_percentage_of_each_type_of_white_blood_cell_present_in_your_blood._A_differential_can_also_detect_immature_white_blood_cells_or_any_abnormalities_both_of_which_are_signs_of_a_potential_problem.,Hematology,C57BL
Psmg1,MGI:1860263,2r84b128e68n2pz,0.244895,E12.5,IMPC_ACS_034_001,% Pre-pulse inhibition - PPI2,Pre_pulse_inhibition_pp2,Brain,C57BL
Psmg1,MGI:1860263,dru9p601qg3537u,0.245173,Early adult,ESLIM_015_001_009,Calcium,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,au5g78ol187r676,0.245273,E12.5,IMPC_HEM_019_001,Mean platelet volume,NA,Hematology,C57BL
Psmg1,MGI:1860263,v5d7fwzo8tt63g5,0.250003,E12.5,JAX_OFD_009_001,Whole arena average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,ibjv9p4zpiw733l,0.250806,E9.5,IMPC_OFD_009_001,Whole arena average speed,Whole_arena_average_speed,Activity/Movement,C57BL
Psmg1,MGI:1860263,180134hcs7r22s1,0.254404,E12.5,IMPC_CBC_010_001,Phosphorus,Phosphate,CBC Chemistry,C57BL
Psmg1,MGI:1860263,x1n67n2010m7p07,0.254938,E9.5,IMPC_EYE_007_001,Cornea,Cornea,Eye Morphology,C57BL
Psmg1,MGI:1860263,499b14786t1x4j2,0.255401,E12.5,IMPC_FEA_015_001,Cue Baseline % Freezing Time,Cue_baseline_freezing_time,Brain,C57BL
Psmg1,MGI:1860263,067i9ex03i8vbr3,0.25557,Early adult,M_G_P_025_001_003,Creatinine,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,deg1y454rn96v08,0.259147,Early adult,IMPC_IMM_014_002,Treg cells - % of live leukocytes (Panel A),NA,Immunology,C57BL
Psmg1,MGI:1860263,eialz9t9k0ujx9d,0.259393,E9.5,IMPC_DXA_005_001,Bone Mineral Content (excluding skull),Bone_mineral_content_excluding_skull,Images,C57BL
Psmg1,MGI:1860263,9myjp2oo608ls42,0.262908,E12.5,ESLIM_007_001_005,Whole arena average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,mjovb6t5ay2o390,0.262944,E9.5,CCP_XRY_058_001,Lordosis,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,6c67ybfhv914901,0.263976,E9.5,JAX_OFD_007_001,Whole arena resting time,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,rh498751e54q9qf,0.264968,E12.5,IMPC_CBC_020_001,Fructosamine,Fructosamine,CBC Chemistry,C57BL
Psmg1,MGI:1860263,25o21f601185758,0.266683,E12.5,IMPC_CBC_023_001,Alpha-amylase,Alpha_amylase,CBC Chemistry,C57BL
Psmg1,MGI:1860263,v65ex1em491t8kr,0.267682,Early adult,IMPC_HEM_002_001,Red blood cell count,Red_blood_cell_count,Hematology,C57BL
Psmg1,MGI:1860263,09x8z9xm0dyv4e5,0.268713,Early adult,ESLIM_011_001_702,Prepulse inhibition - PP2,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,w07710c9g7w8931,0.268923,Early adult,IMPC_EYE_023_001,Optic Disc,Optic_disc,Eye Morphology,C57BL
Psmg1,MGI:1860263,bd8431104jgu22c,0.269421,E12.5,IMPC_DXA_002_001,Fat mass,Fat_mass,Weight,C57BL
Psmg1,MGI:1860263,16344q19065h65m,0.271282,E12.5,IMPC_EYE_023_001,Optic Disc,Optic_disc,Eye Morphology,C57BL
Psmg1,MGI:1860263,932l5xhoue631r1,0.273817,E9.5,JAX_OFD_019_001,Number of center entries,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,4039h36947z8l56,0.276859,Early adult,M_G_P_025_001_013,Aspartate aminotransferase,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,2289o8k5877j527,0.276946,E9.5,JAX_OFD_010_001,Periphery distance travelled,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,00d451cc88i7d6i,0.282872,E9.5,HMGULA_GRS_009_001,Forelimb and hindlimb grip strength measurement mean,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,4k142g95r6x93p6,0.282874,E12.5,IMPC_ECH_014_001,Body Temp,NA,Echocardiography,C57BL
Psmg1,MGI:1860263,j0c88cwm9489o3d,0.284699,E9.5,JAX_OFD_011_001,Periphery resting time,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,9vi236jr82t01ml,0.286457,E12.5,IMPC_EYE_016_001,Lens,Lens,Eye Morphology,C57BL
Psmg1,MGI:1860263,esxj2yrjmxt4am5,0.291261,E9.5,IMPC_EYE_024_001,Retinal Blood Vessels,Retinal_blood_vessels,Eye Morphology,C57BL
Psmg1,MGI:1860263,47ygmsjgo666b7u,0.295875,E9.5,IMPC_HEM_034_001,Monocyte cell count,A_white_blood_cell_(wbc)_count_measures_the_number_of_white_blood_cells_in_your_blood._A_wbc_differential_determines_the_percentage_of_each_type_of_white_blood_cell_present_in_your_blood._A_differential_can_also_detect_immature_white_blood_cells_or_any_abnormalities_both_of_which_are_signs_of_a_potential_problem.,Hematology,C57BL
Psmg1,MGI:1860263,2u6329qkn10h21w,0.296111,E12.5,IMPC_OWT_004_001,Right kidney weight,Right_kidney_weight,Weight,C57BL
Psmg1,MGI:1860263,ppgc6oj76pt6381,0.299926,E12.5,IMPC_GEP_004_002,Spontaneous movement,No_spontaneous_movement,Activity/Movement,C57BL
Psmg1,MGI:1860263,373f25w254h073s,0.301569,Early adult,IMPC_GEL_018_001,Visceral yolk sac morphology,Visceral_yolk_sac_morphology,Morphology/Development,C57BL
Psmg1,MGI:1860263,1m66331j54o4504,0.302791,Early adult,IMPC_DXA_003_001,Lean mass,Lean_mass,Weight,C57BL
Psmg1,MGI:1860263,69r730eeh5b7503,0.303082,E12.5,IMPC_EYE_026_001,Retinal Blood Vessels Pattern,Retinal_blood_vessels_pattern,Eye Morphology,C57BL
Psmg1,MGI:1860263,5h25617014vnt44,0.303248,Early adult,IMPC_OFD_012_001,Periphery permanence time,Periphery_permanence_time,Activity/Movement,C57BL
Psmg1,MGI:1860263,2muew607j0v10kn,0.303742,Early adult,IMPC_ECG_010_001,HRV,NA,Images,C57BL
Psmg1,MGI:1860263,q3lp979dt2t4p4q,0.306093,E9.5,CCP_XRY_064_001,Thoracic processes,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,026a3658s1996lo,0.306842,E12.5,IMPC_HEM_006_001,Mean corpuscular hemoglobin,Mean_corpuscular_hemoglobin,Hematology,C57BL
Psmg1,MGI:1860263,fq9x2h1capqvp8z,0.308048,Early adult,CCP_XRY_060_001,Transitional vertebrae,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,39cdw5gc6dw0a78,0.318961,E9.5,CCP_XRY_031_001,Digit integrity,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,p90b35z7a2q3dl8,0.31927,E12.5,IMPC_DXA_003_001,Lean mass,Lean_mass,Weight,C57BL
Psmg1,MGI:1860263,s713416pbu07964,0.319834,E12.5,IMPC_EYE_024_001,Retinal Blood Vessels,Retinal_blood_vessels,Eye Morphology,C57BL
Psmg1,MGI:1860263,trj1k9n4263h7td,0.32024,E9.5,ESLIM_011_001_702,Prepulse inhibition - PP2,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,5v0350g2e946o76,0.321799,E9.5,IMPC_CBC_023_001,Alpha-amylase,Alpha_amylase,CBC Chemistry,C57BL
Psmg1,MGI:1860263,fy22ij39d419ax0,0.323204,E12.5,IMPC_EYE_088_001,Left vitreous humour thickness,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,q67f38875947foy,0.324376,E9.5,ESLIM_018_001_003,T cell CD3+ percentage,generated during R cleaning due to missing Parameter ID metadata,Immunology,C57BL
Psmg1,MGI:1860263,5126wi98tv8hua2,0.325894,Early adult,IMPC_CBC_026_001,Free fatty acids,Free_fatty_acids,CBC Chemistry,C57BL
Psmg1,MGI:1860263,og69t8bi9ozd873,0.326238,Early adult,ESLIM_021_001_003,Triglycerides,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,hx3k8d5b1c84pq5,0.326267,E9.5,IMPC_CBC_011_001,Iron,Iron,CBC Chemistry,C57BL
Psmg1,MGI:1860263,s32098281p5zuc3,0.326746,E9.5,HMGULA_OFD_020_001,Distance travelled - total,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,v72qt5i56b5b2p0,0.326788,E9.5,ESLIM_011_001_008,PP2 + pulse startle magnitude,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,hg1zcua0w75up65,0.329699,E12.5,IMPC_EYE_070_001,Left outer nuclear layer,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,1y6c92516skv42b,0.330488,Early adult,IMPC_EYE_059_001,Mean right eye lens density,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,1w090h970va0rk0,0.330597,E12.5,IMPC_CSD_013_001,Coat - hair distribution - abdomen,Coat_hair_distribution_abdomen,Images,C57BL
Psmg1,MGI:1860263,88r310ttw9hdlgx,0.330599,E9.5,IMPC_CSD_033_001,Gait,Gait,Images,C57BL
Psmg1,MGI:1860263,7abmp9q0o05902c,0.332433,E9.5,CCP_XRY_020_001,Processes on vertebrae,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,102rn7xclzrhp6d,0.332982,E9.5,IMPC_ACS_037_001,% Pre-pulse inhibition - Global,Pre_pulse_inhibition_global,Brain,C57BL
Psmg1,MGI:1860263,54346089o32d3w9,0.333911,E12.5,HMGULA_OFD_010_001,Periphery distance travelled,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,31zll18skh1ahoy,0.336859,E9.5,IMPC_HEM_029_001,Neutrophil differential count,A_white_blood_cell_(wbc)_count_measures_the_number_of_white_blood_cells_in_your_blood._A_wbc_differential_determines_the_percentage_of_each_type_of_white_blood_cell_present_in_your_blood._A_differential_can_also_detect_immature_white_blood_cells_or_any_abnormalities_both_of_which_are_signs_of_a_potential_problem.,Hematology,C57BL
Psmg1,MGI:1860263,r5onvk0m0e6z887,0.338041,E9.5,IMPC_ACS_006_001,Response amplitude - S,Response_amplitude_s,Brain,C57BL
Psmg1,MGI:1860263,714fcr27xvqu2j0,0.338333,E9.5,IMPC_EYE_054_001,Min left eye lens density,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,k82wz51fxty0fb6,0.348196,E12.5,IMPC_XRY_033_001,Tibia length,Tibia_length,Images,C57BL
Psmg1,MGI:1860263,455lb6kjzj4u78k,0.349194,E9.5,IMPC_EYE_017_001,Lens Opacity,Lens_opacity,Eye Morphology,C57BL
Psmg1,MGI:1860263,b4y0whme47jknn1,0.34979,E12.5,ESLIM_005_001_002,Fat mass,generated during R cleaning due to missing Parameter ID metadata,Weight,C57BL
Psmg1,MGI:1860263,5dhx44wp773a35g,0.350107,E9.5,IMPC_CBC_010_001,Phosphorus,Phosphate,CBC Chemistry,C57BL
Psmg1,MGI:1860263,guo41t3gx1hmp9s,0.35128,E9.5,IMPC_HEM_027_001,Red blood cell distribution width,NA,Hematology,C57BL
Psmg1,MGI:1860263,9144xj0817a8981,0.351435,E9.5,IMPC_OFD_017_001,Center average speed,Center_average_speed,Activity/Movement,C57BL
Psmg1,MGI:1860263,htb223z8334648u,0.352229,Early adult,IMPC_EYE_012_001,Pupil Shape,Pupil_shape,Eye Morphology,C57BL
Psmg1,MGI:1860263,r36jaow71x82v15,0.353659,E9.5,IMPC_HEM_006_001,Mean corpuscular hemoglobin,Mean_corpuscular_hemoglobin,Hematology,C57BL
Psmg1,MGI:1860263,al0jmkz8e045wcf,0.354075,Early adult,IMPC_DXA_008_001,Lean/Body weight,Lean_body_weight,Weight,C57BL
Psmg1,MGI:1860263,v1l5m777depfe21,0.357296,E9.5,IMPC_EYE_016_001,Lens,Lens,Eye Morphology,C57BL
Psmg1,MGI:1860263,np0qogrc3567w23,0.358722,Early adult,IMPC_OFD_007_001,Whole arena resting time,Whole_arena_resting_time,Activity/Movement,C57BL
Psmg1,MGI:1860263,87tdme4lh0vd58k,0.359746,E9.5,M_G_P_025_001_013,Aspartate aminotransferase,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,do50avr602khjv6,0.360258,Early adult,ESLIM_011_001_006,110dB startle magnitude,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,5q45qjg45ts6u5g,0.361998,E9.5,IMPC_EYE_014_001,Pupil Light Response,Pupil_light_response,Eye Morphology,C57BL
Psmg1,MGI:1860263,30asqrv70v8j1wp,0.36402,E12.5,IMPC_DXA_009_001,Fat/Body weight,Fat_body_weight,Weight,C57BL
Psmg1,MGI:1860263,v2o9v998kt7371j,0.366325,Early adult,ESLIM_015_001_015,Alkaline phosphatase,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,v2e58q824m3xz51,0.368049,E9.5,ESLIM_016_001_007,Mean cell hemoglobin concentration,generated during R cleaning due to missing Parameter ID metadata,Hematology,C57BL
Psmg1,MGI:1860263,800k2q03k3t578f,0.370731,E9.5,IMPC_DXA_010_001,Bone Area,Bone_area_bmc_bmd,Images,C57BL
Psmg1,MGI:1860263,326bct0c4a8lzcd,0.372163,E9.5,ESLIM_011_001_006,110dB startle magnitude,generated during R cleaning due to missing Parameter ID metadata,Brain,C57BL
Psmg1,MGI:1860263,tz1zn91m439uqkj,0.372512,E12.5,HMGULA_OWT_023_001,Whole liver weight,generated during R cleaning due to missing Parameter ID metadata,Weight,C57BL
Psmg1,MGI:1860263,gh1254w06m2lcp2,0.373925,E9.5,IMPC_DXA_004_001,Bone Mineral Density (excluding skull),Bone_mineral_density_excluding_skull,Images,C57BL
Psmg1,MGI:1860263,0v49x25ou46780u,0.374005,Early adult,IMPC_GEL_032_001,Embryo Size,Embryo_size,Images,C57BL
Psmg1,MGI:1860263,g3eb9ch331y13g2,0.374186,E9.5,ESLIM_005_001_002,Fat mass,generated during R cleaning due to missing Parameter ID metadata,Weight,C57BL
Psmg1,MGI:1860263,pgf8c6v8y3h39gl,0.375353,Early adult,ESLIM_007_001_005,Whole arena average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,gt910g1l939802z,0.375776,E12.5,IMPC_EYE_059_001,Mean right eye lens density,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,ge6t4p632qu3fm6,0.376401,Early adult,ESLIM_006_001_035,Tibia length,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,7aos67beujs7s6l,0.378592,Early adult,IMPC_CBC_028_001,Creatine kinase,Creatine_kinase,CBC Chemistry,C57BL
Psmg1,MGI:1860263,449o0j8xec7si79,0.379256,Early adult,IMPC_EYE_068_001,Left total retinal thickness,NA,Eye Morphology,C57BL
Psmg1,MGI:1860263,7i6ng52wla3224y,0.381205,E12.5,ESLIM_018_001_002,T cell CD8+ percentage,generated during R cleaning due to missing Parameter ID metadata,Immunology,C57BL
Psmg1,MGI:1860263,0a57u2981ku8juj,0.381992,E9.5,ESLIM_007_001_005,Whole arena average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,x2gb25bww9nbav6,0.382488,E12.5,IMPC_OFD_013_001,Periphery average speed,Periphery_average_speed,Activity/Movement,C57BL
Psmg1,MGI:1860263,059972e2lmvwr40,0.382848,E12.5,IMPC_ABR_006_001,12kHz-evoked ABR Threshold,12khz_evoked_abr_threshold,Brain,C57BL
Psmg1,MGI:1860263,67zt53v942enl5a,0.388877,E12.5,CCP_XRY_064_001,Thoracic processes,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,0p93692k7164c14,0.390094,Early adult,ESLIM_016_001_006,Mean corpuscular hemoglobin,generated during R cleaning due to missing Parameter ID metadata,Hematology,C57BL
Psmg1,MGI:1860263,8ryngbzdrh5712q,0.392784,E12.5,ESLIM_018_001_003,T cell CD3+ percentage,generated during R cleaning due to missing Parameter ID metadata,Immunology,C57BL
Psmg1,MGI:1860263,5vd8865f05z51c8,0.394137,Early adult,IMPC_ABR_002_001,Click-evoked ABR threshold,Click_evoked_abr_threshold,Brain,C57BL
Psmg1,MGI:1860263,rz31u3y29102j01,0.395056,E12.5,IMPC_GEL_018_001,Visceral yolk sac morphology,Visceral_yolk_sac_morphology,Morphology/Development,C57BL
Psmg1,MGI:1860263,u1wqhm2fjs28418,0.396547,Early adult,HMGULA_OFD_020_001,Distance travelled - total,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,scf55o0u6b1b7o1,0.399243,E9.5,IMPC_CBC_003_001,Chloride,Chloride,CBC Chemistry,C57BL
Psmg1,MGI:1860263,3g0t1tuno525y82,0.40133,E12.5,IMPC_HWT_008_001,Heart weight,Heart_weight,Weight,C57BL
Psmg1,MGI:1860263,2k03m087gmy99gi,0.401939,Early adult,IMPC_CSD_077_001,Contact righting,Contact_righting,Images,C57BL
Psmg1,MGI:1860263,2557vm0n45um82j,0.404205,E12.5,IMPC_OFD_020_001,Distance travelled - total,Distance_travelled_total,Activity/Movement,C57BL
Psmg1,MGI:1860263,950r332i426lj43,0.40438,E9.5,IMPC_OFD_018_001,Latency to center entry,Latency_to_center_entry,Activity/Movement,C57BL
Psmg1,MGI:1860263,b0hs3o117k5d2mb,0.404613,E9.5,HMGULA_OFD_013_001,Periphery average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,e5dv492z75umn69,0.409574,Early adult,CCP_XRY_018_001,Shape of vertebrae,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,hg3432oq51b5nd2,0.412337,E12.5,IMPC_CBC_002_001,Potassium,Potassium,CBC Chemistry,C57BL
Psmg1,MGI:1860263,1pck85oo4i1m12o,0.413723,Early adult,IMPC_DXA_007_001,BMC/Body weight,Bmc_body_weight,Weight,C57BL
Psmg1,MGI:1860263,b47833826f0d4kr,0.41662,E12.5,M_G_P_025_001_013,Aspartate aminotransferase,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,k1k6966um786972,0.418734,E9.5,HMGULA_CBC_015_001,Total cholesterol,generated during R cleaning due to missing Parameter ID metadata,CBC Chemistry,C57BL
Psmg1,MGI:1860263,3onk205lxvvd3rg,0.422053,E9.5,IMPC_ABR_006_001,12kHz-evoked ABR Threshold,12khz_evoked_abr_threshold,Brain,C57BL
Psmg1,MGI:1860263,18u1ym9bh6z0772,0.424942,E9.5,IMPC_DXA_003_001,Lean mass,Lean_mass,Weight,C57BL
Psmg1,MGI:1860263,biz1y1q56xo6h62,0.425931,E9.5,HMGULA_GRS_011_001,Forelimb and hindlimb grip strength normalised against body weight,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,16h0463as84ezxq,0.427011,Early adult,JAX_OFD_007_001,Whole arena resting time,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,kckawfx8k10b8jp,0.427141,E12.5,JAX_OFD_013_001,Periphery average speed,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,ed96m41008r5ppa,0.428029,E9.5,IMPC_DXA_007_001,BMC/Body weight,Bmc_body_weight,Weight,C57BL
Psmg1,MGI:1860263,3o7a59hcuuret8u,0.432067,Early adult,HMGULA_GRS_011_001,Forelimb and hindlimb grip strength normalised against body weight,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,gzfh09ql5g9e6gj,0.432844,E9.5,CCP_XRY_027_001,Joints,generated during R cleaning due to missing Parameter ID metadata,Images,C57BL
Psmg1,MGI:1860263,u5x8ds765dct58f,0.435268,E12.5,IMPC_CBC_018_001,Glucose,Glucose,CBC Chemistry,C57BL
Psmg1,MGI:1860263,l35j040m8d590dw,0.435834,Early adult,IMPC_CBC_058_001,Cholesterol ratio,Tc/hdlc_ratio,CBC Chemistry,C57BL
Psmg1,MGI:1860263,z219h356zcrg808,0.436826,E12.5,M_G_P_016_001_006,Mean corpuscular hemoglobin,generated during R cleaning due to missing Parameter ID metadata,Hematology,C57BL
Psmg1,MGI:1860263,c2bdx089y01z6pq,0.437794,E9.5,IMPC_EYE_027_001,Persistence of hyaloid vascular system,Persistence_of_hyaloid_vascular_system,Eye Morphology,C57BL
Psmg1,MGI:1860263,5kpa2vrkc8v002n,0.438104,E12.5,IMPC_OFD_017_001,Center average speed,Center_average_speed,Activity/Movement,C57BL
Psmg1,MGI:1860263,2l8u997th4nde6d,0.439758,Early adult,ESLIM_018_001_003,T cell CD3+ percentage,generated during R cleaning due to missing Parameter ID metadata,Immunology,C57BL
Psmg1,MGI:1860263,ew85lyov1t4k668,0.441735,Early adult,JAX_OFD_010_001,Periphery distance travelled,generated during R cleaning due to missing Parameter ID metadata,Activity/Movement,C57BL
Psmg1,MGI:1860263,3127184xtjx1y37,0.441892,Early adult,IMPC_EYE_083_001,Vitreous,NA,Eye Morphology,C57BL
